
@relation query

@attribute dataset_name {mushroom,nursery,adult,covertype,kropt}
@attribute alg_name {weka.AdaBoostM1,weka.ADTree,weka.AODE,weka.AttributeSelectedClassifier,weka.Bagging,weka.BayesNet,weka.ClassificationViaRegression,weka.ConjunctiveRule,weka.CVParameterSelection,weka.DecisionStump,weka.DecisionTable,weka.Decorate,weka.FilteredClassifier,weka.HyperPipes,weka.IB1,weka.IBk,weka.Id3,weka.J48,weka.JRip,weka.LBR,weka.LMT,weka.Logistic,weka.LogitBoost,weka.LWL,weka.MultiBoostAB,weka.MultiClassClassifier,weka.MultilayerPerceptron,weka.MultiScheme,weka.NaiveBayes,weka.NaiveBayesSimple,weka.NaiveBayesUpdateable,weka.NBTree,weka.NNge,weka.OneR,weka.OrdinalClassClassifier,weka.PART,weka.Prism,weka.RacedIncrementalLogitBoost,weka.RandomCommittee,weka.RandomForest,weka.RandomTree,weka.RBFNetwork,weka.REPTree,weka.Ridor,weka.SimpleLogistic,weka.SMO,weka.Stacking,weka.StackingC,weka.ThresholdSelector,weka.VFI,weka.Vote,weka.VotedPerceptron,weka.Winnow,weka.ZeroR}
@attribute build_CPU numeric
@attribute build_mem numeric
@attribute run_CPU numeric
@attribute run_mem numeric
@attribute pred_acc numeric

@data
covertype,weka.AdaBoostM1,1.4,5.07226e+07,25.41,3.13138e+08,0.354579
covertype,weka.AdaBoostM1,2.43,5.07929e+07,34.29,3.13301e+08,0.354588
covertype,weka.AdaBoostM1,1.52,5.07224e+07,24.31,3.12955e+08,0.354751
covertype,weka.AdaBoostM1,1.64,5.07187e+07,26.52,3.12954e+08,0.35466
covertype,weka.AdaBoostM1,1.42,5.08501e+07,23.27,3.05281e+08,0.354551
covertype,weka.AdaBoostM1,1.38,5.0788e+07,22.47,3.13219e+08,0.354597
covertype,weka.AdaBoostM1,2.31,5.07277e+07,33.58,3.13005e+08,0.354914
covertype,weka.AdaBoostM1,1.89,5.07276e+07,30.67,3.13034e+08,0.354742
covertype,weka.AdaBoostM1,2.58,5.07128e+07,37.14,3.12965e+08,0.354579
covertype,weka.AdaBoostM1,1.38,5.07878e+07,22.85,3.1321e+08,0.35476
covertype,weka.AdaBoostM1,1.71,5.07973e+07,26.85,3.13005e+08,0.354678
covertype,weka.AdaBoostM1,1.51,5.07211e+07,25.4,3.13043e+08,0.354579
covertype,weka.AdaBoostM1,2.42,5.07284e+07,36.26,3.13076e+08,0.354642
covertype,weka.AdaBoostM1,3347.31,8.4383e+08,39901.8,9.72567e+08,0.772766
covertype,weka.AdaBoostM1,3267.91,8.31516e+08,44431.4,9.67008e+08,0.772766
covertype,weka.AdaBoostM1,3273.48,8.12216e+08,43220.6,9.60613e+08,0.772766
covertype,weka.AdaBoostM1,3961.19,8.23934e+08,47574.6,9.7908e+08,0.772766
covertype,weka.AdaBoostM1,4194.22,7.82163e+08,52218.6,9.60726e+08,0.772766
covertype,weka.AdaBoostM1,3910.43,8.0907e+08,48686.1,9.73216e+08,0.772766
covertype,weka.AdaBoostM1,3487.9,8.15058e+08,45142.7,9.68923e+08,0.772766
covertype,weka.AdaBoostM1,3479.59,7.97604e+08,46384.1,9.59041e+08,0.772766
covertype,weka.AdaBoostM1,3079.78,8.11509e+08,41028,9.74627e+08,0.772766
covertype,weka.AdaBoostM1,461.39,7.86737e+08,4710.02,9.61002e+08,0.842916
covertype,weka.AdaBoostM1,344.86,7.81371e+08,3535.96,9.56712e+08,0.842916
covertype,weka.AdaBoostM1,337.66,8.14786e+08,3641.3,9.59427e+08,0.842916
covertype,weka.AdaBoostM1,471.75,8.03707e+08,4850.95,9.62751e+08,0.842916
covertype,weka.AdaBoostM1,381.96,8.10261e+08,3949.28,9.60738e+08,0.842916
covertype,weka.AdaBoostM1,376.54,7.84404e+08,3803.35,9.64399e+08,0.842916
covertype,weka.AdaBoostM1,335.54,7.47265e+08,3390.46,9.57609e+08,0.842916
covertype,weka.AdaBoostM1,353.01,7.95213e+08,3588.29,9.63704e+08,0.842916
covertype,weka.AdaBoostM1,370.13,7.90762e+08,3688.42,9.60074e+08,0.842916
covertype,weka.AdaBoostM1,419.27,8.12532e+08,4264.1,9.59684e+08,0.842916
covertype,weka.AdaBoostM1,451.13,8.24829e+08,4644.44,9.61919e+08,0.842916
covertype,weka.AdaBoostM1,40.37,9.24941e+07,356.37,3.48759e+08,0.608562
covertype,weka.AdaBoostM1,20.25,7.26731e+07,340.54,3.45197e+08,0.60906
covertype,weka.AdaBoostM1,31.12,8.52573e+07,333.67,3.501e+08,0.60579
covertype,weka.AdaBoostM1,25.05,8.10989e+07,340.53,3.49822e+08,0.605337
covertype,weka.AdaBoostM1,45.35,8.93527e+07,353.69,3.52842e+08,0.607919
covertype,weka.AdaBoostM1,38.46,8.52419e+07,451.29,3.50458e+08,0.60512
covertype,weka.AdaBoostM1,33.09,8.52472e+07,374.07,3.47636e+08,0.60752
covertype,weka.AdaBoostM1,29.89,8.52506e+07,348.24,3.50062e+08,0.605337
covertype,weka.AdaBoostM1,24.03,7.76649e+07,320.79,3.45904e+08,0.605718
covertype,weka.AdaBoostM1,22.91,8.1028e+07,265.1,3.50558e+08,0.607837
covertype,weka.AdaBoostM1,26.68,8.1466e+07,377.76,3.49587e+08,0.607158
covertype,weka.AdaBoostM1,37.91,8.5251e+07,375.25,3.48828e+08,0.608227
covertype,weka.AdaBoostM1,32.98,8.52428e+07,343.9,3.51871e+08,0.608109
covertype,weka.AdaBoostM1,28.46,7.76707e+07,378.47,3.47878e+08,0.607819
covertype,weka.AdaBoostM1,33.01,8.84318e+07,337.9,3.47282e+08,0.607058
covertype,weka.AdaBoostM1,24.57,7.76616e+07,321.27,3.50756e+08,0.607937
covertype,weka.AdaBoostM1,23.72,7.76598e+07,318.14,3.46754e+08,0.605953
covertype,weka.AdaBoostM1,24.95,7.76578e+07,313.61,3.4743e+08,0.606017
covertype,weka.AdaBoostM1,32.64,8.5254e+07,325.95,3.48673e+08,0.60618
covertype,weka.AdaBoostM1,29.37,8.52626e+07,297.97,3.51891e+08,0.606778
covertype,weka.AdaBoostM1,45.23,8.64869e+07,398.65,3.48333e+08,0.639977
covertype,weka.AdaBoostM1,26.3,8.64818e+07,225.83,3.45444e+08,0.640167
covertype,weka.AdaBoostM1,26.18,8.3719e+07,287.09,3.45629e+08,0.640521
covertype,weka.AdaBoostM1,25.86,8.72085e+07,263.13,3.46835e+08,0.639878
covertype,weka.AdaBoostM1,35.49,8.64992e+07,405.59,3.47e+08,0.639425
covertype,weka.AdaBoostM1,32.76,8.6474e+07,319.76,3.50087e+08,0.639461
covertype,weka.AdaBoostM1,37.56,8.67478e+07,335.17,3.4624e+08,0.640249
covertype,weka.AdaBoostM1,25.72,8.68836e+07,293.06,3.48105e+08,0.639298
covertype,weka.AdaBoostM1,21.31,8.06603e+07,256.51,3.50156e+08,0.640566
covertype,weka.AdaBoostM1,21.92,8.63012e+07,266.4,3.48417e+08,0.63956
covertype,weka.AdaBoostM1,20.49,8.09844e+07,250.61,3.4715e+08,0.639135
covertype,weka.AdaBoostM1,25.24,8.67469e+07,239.3,3.48517e+08,0.639787
covertype,weka.AdaBoostM1,37.49,9.51285e+07,302.55,3.48015e+08,0.63957
covertype,weka.AdaBoostM1,30.23,8.67552e+07,305.2,3.46331e+08,0.639751
covertype,weka.AdaBoostM1,29.09,8.95999e+07,274.19,3.48817e+08,0.639642
covertype,weka.AdaBoostM1,30.52,8.98401e+07,308.07,3.47525e+08,0.63947
covertype,weka.AdaBoostM1,25.17,8.2454e+07,263.37,3.47713e+08,0.639669
covertype,weka.AdaBoostM1,32.88,9.19887e+07,343.03,3.45409e+08,0.639859
covertype,weka.AdaBoostM1,25.76,8.64786e+07,213.84,3.4969e+08,0.640131
covertype,weka.AdaBoostM1,22.52,8.64776e+07,223.14,3.45875e+08,0.639307
covertype,weka.AdaBoostM1,29.21,5.83361e+07,440.61,3.45508e+08,0.502767
covertype,weka.AdaBoostM1,27.57,5.81926e+07,424.91,3.46565e+08,0.502767
covertype,weka.AdaBoostM1,26.5,6.18821e+07,409.57,3.4744e+08,0.502767
covertype,weka.AdaBoostM1,26.16,5.82521e+07,404.1,3.46839e+08,0.502767
covertype,weka.AdaBoostM1,32.24,5.82072e+07,496.21,3.52943e+08,0.502767
covertype,weka.AdaBoostM1,29.89,5.81865e+07,471.67,3.47838e+08,0.502767
covertype,weka.AdaBoostM1,26.42,5.81858e+07,414.35,3.48973e+08,0.502767
covertype,weka.AdaBoostM1,27.69,5.82656e+07,440.92,3.49943e+08,0.502767
covertype,weka.AdaBoostM1,28.5,5.82022e+07,437.74,3.49391e+08,0.502767
covertype,weka.AdaBoostM1,28.17,5.81983e+07,452.66,3.48135e+08,0.502767
covertype,weka.AdaBoostM1,26.96,5.81855e+07,416.15,3.49075e+08,0.502767
covertype,weka.AdaBoostM1,29.82,5.81923e+07,431.87,3.48107e+08,0.502767
covertype,weka.AdaBoostM1,30.52,5.83231e+07,489.63,3.50954e+08,0.502767
covertype,weka.AdaBoostM1,35.92,6.17463e+07,540.58,3.48731e+08,0.502767
covertype,weka.AdaBoostM1,29.25,5.81867e+07,457.92,3.50872e+08,0.502767
covertype,weka.AdaBoostM1,31.51,5.81932e+07,495.3,3.49752e+08,0.502767
covertype,weka.AdaBoostM1,29.86,5.83199e+07,449.12,3.4924e+08,0.502767
covertype,weka.AdaBoostM1,26.61,5.8321e+07,416.06,3.48351e+08,0.502767
covertype,weka.AdaBoostM1,27.92,5.83181e+07,448.3,3.48063e+08,0.502767
covertype,weka.AdaBoostM1,28.07,5.81903e+07,436.91,3.47363e+08,0.502767
kropt,weka.LBR,0.56,347040,11897,3.7166e+08,0.695038
kropt,weka.DecisionTable,5.45,8.21983e+07,345,3.6954e+08,0.493014
kropt,weka.DecisionStump,0.33,92216,204,3.64348e+08,0.18873
kropt,weka.Id3,1.38,8.73453e+07,1257,4.6702e+08,0.379527
kropt,weka.SMO,1615.96,1.26332e+08,14335,4.92088e+08,0.435629
kropt,weka.MultilayerPerceptron,2099.53,1.10341e+08,20817,3.68824e+08,0.635443
kropt,weka.MultiBoostAB,0.75,549200,271,3.58348e+08,0.18873
kropt,weka.ConjunctiveRule,0.92,7.34984e+06,259,3.77536e+08,0.20124
kropt,weka.Stacking,0.52,5.44319e+06,210,2.80948e+08,0.162283
kropt,weka.J48,1.2,1.62323e+07,258,3.84244e+08,0.565833
kropt,weka.Decorate,25.21,3.01072e+08,6471,9.54836e+08,0.616945
kropt,weka.PART,68.82,1.33157e+08,1230,9.41624e+08,0.540883
kropt,weka.ZeroR,0.11,49232,243,1.44676e+08,0.162283
kropt,weka.BayesNet,0.26,907128,261,3.72272e+08,0.360529
kropt,weka.SimpleLogistic,6987.83,5.21829e+08,72479,9.6454e+08,0.40551
kropt,weka.Logistic,13432.8,3.25095e+08,138206,3.44476e+08,0.406651
kropt,weka.StackingC,3.97,9.75896e+07,301,3.88504e+08,0.162283
kropt,weka.AttributeSelectedClassifier,2.95,3.69033e+07,300,3.82416e+08,0.565833
kropt,weka.MultiClassClassifier,97.55,2.89839e+08,1251,4.90732e+08,0.362062
kropt,weka.NaiveBayes,0.14,85016,194,1.3612e+08,0.360137
kropt,weka.FilteredClassifier,1.75,1.99507e+07,277,3.97928e+08,0.565833
kropt,weka.MultiScheme,0.57,194704,218,3.58724e+08,0.162283
kropt,weka.NaiveBayesUpdateable,0.14,82520,213,3.71928e+08,0.360137
kropt,weka.Ridor,95.21,1.51824e+08,1644,4.12796e+08,0.485279
kropt,weka.Vote,0.18,67040,295,1.38788e+08,0.162283
kropt,weka.HyperPipes,0.6,46384,193,1.33736e+08,0.0996578
kropt,weka.CVParameterSelection,0.19,89616,227,3.75508e+08,0.162283
kropt,weka.ClassificationViaRegression,400.69,4.0545e+08,16468,9.75112e+08,0.742622
kropt,weka.LogitBoost,7.55,1.01175e+08,337,3.82404e+08,0.310985
kropt,weka.Bagging,7.37,1.46435e+08,3690,9.46708e+08,0.590783
kropt,weka.IBk,0.13,848056,963,1.88512e+08,0.730539
kropt,weka.NaiveBayesSimple,0.58,130720,195,1.33868e+08,0.360137
kropt,weka.IB1,0.12,832912,691,2.39088e+08,0.377673
kropt,weka.OneR,0.14,72968,246,3.74376e+08,0.247968
kropt,weka.VFI,0.24,88736,230,3.57808e+08,0.179106
kropt,weka.RacedIncrementalLogitBoost,25.21,9.0418e+07,464,2.8412e+08,0.307706
kropt,weka.LWL,0.9,827856,3306,3.80896e+08,0.264115
kropt,weka.RandomForest,9.99,3.10187e+08,478,9.28756e+08,0.648667
kropt,weka.RandomTree,1.67,6.69323e+07,1284,6.35436e+08,0.408219
kropt,weka.REPTree,2.32,2.38613e+07,306,3.8988e+08,0.549366
kropt,weka.AdaBoostM1,0.9,567464,223,1.45288e+08,0.18873
kropt,weka.AODE,0.9,485640,223,3.74652e+08,0.523774
kropt,weka.OrdinalClassClassifier,4.7,1.00269e+08,432,2.37792e+08,0.572141
kropt,weka.SMO,1634.89,1.27064e+08,14477,4.90684e+08,0.435415
kropt,weka.SMO,1664.57,1.66299e+08,15311,4.9082e+08,0.4357
kropt,weka.SMO,1680.26,1.28593e+08,15484,5.05864e+08,0.435629
kropt,weka.SMO,1641.72,1.28072e+08,15008,4.9128e+08,0.4357
kropt,weka.SMO,1679.86,1.28213e+08,15154,4.93836e+08,0.435522
kropt,weka.SMO,2257.41,1.66574e+08,21060,4.7996e+08,0.435736
kropt,weka.SMO,1769.29,1.28205e+08,16647,5.00012e+08,0.435593
kropt,weka.SMO,1536.27,1.26518e+08,14490,5.2572e+08,0.43595
kropt,weka.SMO,1624.84,1.29143e+08,14802,5.00656e+08,0.435522
kropt,weka.SMO,1879.8,1.27739e+08,16168,5.18584e+08,0.43513
kropt,weka.SMO,1897.5,1.28617e+08,16444,4.93244e+08,0.435201
kropt,weka.SMO,2425.32,1.18445e+08,21745,5.16532e+08,0.435451
kropt,weka.SMO,1518.15,1.27563e+08,13829,4.93064e+08,0.435557
kropt,weka.SMO,2425.77,1.27018e+08,21040,5.00028e+08,0.435557
kropt,weka.SMO,1741.31,1.27391e+08,15509,4.92032e+08,0.435415
kropt,weka.SMO,1492.38,1.27994e+08,15312,4.8796e+08,0.435736
kropt,weka.SMO,1617.11,1.27671e+08,15081,4.81504e+08,0.4357
kropt,weka.SMO,1650.7,1.2727e+08,14516,4.71516e+08,0.435629
kropt,weka.SMO,1711.44,1.27265e+08,14788,4.72692e+08,0.435522
kropt,weka.SMO,25.26,1.28264e+08,597,5.5672e+08,0.346521
kropt,weka.SMO,70.22,1.26946e+08,930,5.86108e+08,0.413209
kropt,weka.SMO,124.79,1.25665e+08,1489,6.52976e+08,0.424865
kropt,weka.SMO,754.57,1.26373e+08,7371,4.9886e+08,0.433276
kropt,weka.SMO,1537.49,1.28106e+08,14208,5.02204e+08,0.435629
kropt,weka.SMO,2865.88,1.27229e+08,27598,5.10144e+08,0.432813
kropt,weka.SMO,5313.53,1.1875e+08,48107,4.9666e+08,0.437197
kropt,weka.SMO,6994.17,1.49821e+08,58045,4.97372e+08,0.436555
kropt,weka.SMO,25.29,1.27592e+08,538,5.05884e+08,0.34702
kropt,weka.SMO,33.79,1.2783e+08,766,5.50736e+08,0.346628
kropt,weka.SMO,25.49,1.24821e+08,515,5.83036e+08,0.346878
kropt,weka.SMO,24.4,1.27305e+08,530,5.7836e+08,0.346735
kropt,weka.SMO,32.54,1.264e+08,627,6.05704e+08,0.34702
kropt,weka.SMO,26.25,1.27736e+08,559,5.57896e+08,0.34702
kropt,weka.SMO,26.76,1.29183e+08,543,5.35156e+08,0.347234
kropt,weka.SMO,30.11,1.26846e+08,584,5.73476e+08,0.347127
kropt,weka.SMO,32.85,1.28303e+08,616,5.67072e+08,0.347198
kropt,weka.SMO,26.38,1.28306e+08,553,5.78764e+08,0.347412
kropt,weka.SMO,24.56,1.26419e+08,536,6.15376e+08,0.347341
kropt,weka.SMO,23.4,1.26351e+08,516,5.48152e+08,0.346985
kropt,weka.SMO,31.7,1.2815e+08,614,5.76588e+08,0.347092
kropt,weka.SMO,33.55,1.26682e+08,560,5.69648e+08,0.347412
kropt,weka.SMO,28.27,1.27403e+08,561,5.65576e+08,0.34727
kropt,weka.SMO,26.18,1.26475e+08,524,5.738e+08,0.347412
kropt,weka.SMO,27.22,1.27245e+08,546,5.67372e+08,0.346949
kropt,weka.SMO,27.85,1.26124e+08,566,6.23692e+08,0.347519
kropt,weka.SMO,26.6,1.28895e+08,593,5.39808e+08,0.346735
kropt,weka.SMO,27.2,1.26784e+08,525,5.93328e+08,0.347484
kropt,weka.SMO,99.8,1.26674e+08,1203,6.36236e+08,0.411819
kropt,weka.SMO,101.51,1.28486e+08,1217,5.89684e+08,0.412746
kropt,weka.SMO,70.32,1.25372e+08,971,6.16804e+08,0.411855
kropt,weka.SMO,75.36,1.27752e+08,948,5.32704e+08,0.412425
kropt,weka.SMO,78.27,1.26697e+08,1017,5.34224e+08,0.412283
kropt,weka.SMO,65.26,1.26251e+08,940,6.64364e+08,0.41239
kropt,weka.SMO,71.3,1.27467e+08,1024,5.3954e+08,0.412461
kropt,weka.SMO,69.61,1.26307e+08,925,6.88084e+08,0.412318
kropt,weka.SMO,71.51,1.27642e+08,951,5.45756e+08,0.41239
kropt,weka.SMO,85.4,1.27194e+08,973,5.32556e+08,0.412853
kropt,weka.SMO,76.59,1.27619e+08,984,5.38636e+08,0.412104
kropt,weka.SMO,75.9,1.27835e+08,939,5.58908e+08,0.412461
kropt,weka.SMO,67.76,1.27792e+08,965,6.60832e+08,0.412283
kropt,weka.SMO,69.24,1.27771e+08,1019,6.18124e+08,0.412782
kropt,weka.SMO,70.39,1.2828e+08,968,5.31076e+08,0.412532
kropt,weka.SMO,73.8,1.25544e+08,938,5.3648e+08,0.412318
kropt,weka.SMO,69.11,1.26799e+08,952,5.99704e+08,0.411997
kropt,weka.SMO,80,1.27888e+08,984,5.31716e+08,0.412283
kropt,weka.SMO,69.66,1.2688e+08,982,5.18384e+08,0.411891
kropt,weka.SMO,69.23,1.2872e+08,994,5.04604e+08,0.412675
kropt,weka.SMO,139.26,1.26719e+08,1505,5.47888e+08,0.4249
kropt,weka.SMO,155.6,1.26629e+08,1679,5.37788e+08,0.424829
kropt,weka.SMO,119.96,1.28385e+08,1409,5.976e+08,0.424758
kropt,weka.SMO,117.77,1.28028e+08,1441,4.78168e+08,0.425007
kropt,weka.SMO,149.33,1.28882e+08,1653,5.03132e+08,0.425043
kropt,weka.SMO,121.48,1.27501e+08,1450,5.37624e+08,0.424758
kropt,weka.SMO,125.3,1.26407e+08,1451,5.4838e+08,0.42515
kropt,weka.SMO,121.83,1.27342e+08,1474,5.34984e+08,0.424936
kropt,weka.SMO,126.32,1.29137e+08,1501,5.36316e+08,0.424793
kropt,weka.SMO,126.35,1.27526e+08,1452,5.1958e+08,0.424544
kropt,weka.SMO,146.16,1.27158e+08,1675,5.3262e+08,0.424758
kropt,weka.SMO,125.3,1.2756e+08,1518,5.20928e+08,0.424793
kropt,weka.SMO,127.36,1.28624e+08,1472,5.21912e+08,0.424793
kropt,weka.SMO,134.4,1.2663e+08,1548,6.66292e+08,0.425043
kropt,weka.SMO,145.46,1.26136e+08,1773,5.38508e+08,0.424686
kropt,weka.SMO,132.68,1.27337e+08,1494,5.25676e+08,0.424829
kropt,weka.SMO,119.78,1.28236e+08,1430,5.38084e+08,0.424829
kropt,weka.SMO,160.3,1.26645e+08,1767,5.37976e+08,0.424971
kropt,weka.SMO,126.15,1.26478e+08,1476,6.60872e+08,0.424829
kropt,weka.SMO,132.46,1.28975e+08,1480,5.339e+08,0.424758
kropt,weka.SMO,1086.7,1.28087e+08,9790,4.85556e+08,0.433241
kropt,weka.SMO,755.12,1.18414e+08,7006,5.17536e+08,0.433383
kropt,weka.SMO,769.51,1.34743e+08,7300,4.6518e+08,0.433312
kropt,weka.SMO,704.2,1.27124e+08,7513,5.03908e+08,0.433312
kropt,weka.SMO,822.33,1.27363e+08,7803,4.97068e+08,0.433419
kropt,weka.SMO,681.7,1.27575e+08,6806,4.99764e+08,0.433383
kropt,weka.SMO,716.66,1.28869e+08,6804,5.01256e+08,0.433241
kropt,weka.SMO,1015.35,1.27508e+08,9635,4.98368e+08,0.433383
kropt,weka.SMO,788.72,1.28745e+08,7247,4.9606e+08,0.433597
kropt,weka.SMO,749.9,1.27735e+08,7459,4.99996e+08,0.433169
kropt,weka.SMO,818.3,1.27444e+08,7351,4.93048e+08,0.433348
kropt,weka.SMO,733.16,1.2811e+08,6938,4.7818e+08,0.433526
kropt,weka.SMO,1101.4,1.58149e+08,10363,4.73968e+08,0.433383
kropt,weka.SMO,851.55,1.26977e+08,7521,5.20008e+08,0.433241
kropt,weka.SMO,785.16,1.26632e+08,7141,4.93476e+08,0.433455
kropt,weka.SMO,745.65,1.25327e+08,6810,5.02268e+08,0.433312
kropt,weka.SMO,786.41,1.25841e+08,7017,5.05996e+08,0.43349
kropt,weka.SMO,864.96,1.275e+08,8044,4.92396e+08,0.433241
kropt,weka.SMO,771.12,1.28277e+08,7038,4.94464e+08,0.433312
kropt,weka.SMO,744.5,1.26624e+08,7035,5.04352e+08,0.433134
kropt,weka.SMO,1577.88,1.27298e+08,15293,5.0598e+08,0.435415
kropt,weka.SMO,1589.59,1.28364e+08,14591,5.14508e+08,0.4357
kropt,weka.SMO,1561.67,1.27834e+08,14705,4.95008e+08,0.435629
kropt,weka.SMO,1588.1,1.25862e+08,14867,4.93492e+08,0.4357
kropt,weka.SMO,1540.67,1.26225e+08,14595,4.93988e+08,0.435522
kropt,weka.SMO,1690.41,1.27718e+08,15191,4.89652e+08,0.435308
kropt,weka.SMO,1556.26,1.27881e+08,16206,5.17948e+08,0.435736
kropt,weka.SMO,2216.2,1.27951e+08,20118,5.1084e+08,0.435593
kropt,weka.SMO,2511.65,1.2794e+08,21251,4.88548e+08,0.43595
kropt,weka.SMO,1573.57,1.24772e+08,14721,5.19516e+08,0.435522
kropt,weka.SMO,1579.25,1.25458e+08,14153,4.83096e+08,0.43513
kropt,weka.SMO,1688.81,1.27428e+08,14613,5.04776e+08,0.435201
kropt,weka.SMO,2370.93,1.27456e+08,21289,4.78276e+08,0.435451
kropt,weka.SMO,1412.21,1.27626e+08,14254,4.93292e+08,0.435557
kropt,weka.SMO,1776.39,1.28238e+08,16066,5.15136e+08,0.435557
kropt,weka.SMO,1620.8,1.27571e+08,15537,5.0354e+08,0.435415
kropt,weka.SMO,1649.14,1.27709e+08,15855,5.22596e+08,0.435736
kropt,weka.SMO,1514.21,1.27233e+08,14667,4.99496e+08,0.4357
kropt,weka.SMO,1591.69,1.28292e+08,14551,5.13748e+08,0.435629
kropt,weka.SMO,1672.31,1.26541e+08,15301,5.03972e+08,0.435522
kropt,weka.SMO,3498.29,1.2637e+08,31070,5.22428e+08,0.431922
kropt,weka.SMO,3255.56,1.27434e+08,28609,4.9294e+08,0.430389
kropt,weka.SMO,5365.37,1.27559e+08,46978,4.6706e+08,0.430995
kropt,weka.SMO,3425.34,1.34982e+08,28798,4.93204e+08,0.428892
kropt,weka.SMO,2880.45,1.27146e+08,26654,4.68656e+08,0.428678
kropt,weka.SMO,3303.85,1.27499e+08,31833,4.9624e+08,0.433882
kropt,weka.SMO,2852.58,1.27532e+08,28057,4.99776e+08,0.42989
kropt,weka.SMO,3002.66,1.28491e+08,29504,5.3626e+08,0.430318
kropt,weka.SMO,3324.23,1.18214e+08,28366,4.91144e+08,0.429962
kropt,weka.SMO,3115.34,1.2639e+08,27646,4.82928e+08,0.429783
kropt,weka.SMO,3298.41,1.27718e+08,29792,4.94444e+08,0.433561
kropt,weka.SMO,3440.6,1.26552e+08,31505,5.06008e+08,0.430211
kropt,weka.SMO,3479.64,1.25972e+08,31018,4.95712e+08,0.430211
kropt,weka.SMO,3279.65,1.27866e+08,30331,5.197e+08,0.430853
kropt,weka.SMO,3176.1,1.66703e+08,27590,4.78776e+08,0.428928
kropt,weka.SMO,3108.54,1.27948e+08,27272,4.9248e+08,0.432706
kropt,weka.SMO,3325.89,1.49895e+08,28884,5.15656e+08,0.432742
kropt,weka.SMO,3230.78,1.34905e+08,27826,4.7304e+08,0.431565
kropt,weka.SMO,2970.64,1.26406e+08,28207,4.9756e+08,0.431708
kropt,weka.SMO,3680.14,1.27064e+08,34781,5.17268e+08,0.436983
kropt,weka.SMO,4082.6,1.28187e+08,36494,4.8914e+08,0.437161
kropt,weka.SMO,3926.21,1.4239e+08,35639,5.01268e+08,0.436983
kropt,weka.SMO,4334.16,1.27776e+08,36641,5.01648e+08,0.436948
kropt,weka.SMO,3951.85,1.28612e+08,36328,4.8588e+08,0.43709
kropt,weka.SMO,5065.32,1.27443e+08,45321,5.12932e+08,0.437553
kropt,weka.SMO,4205.8,1.27724e+08,36018,4.78632e+08,0.436912
kropt,weka.SMO,3908.99,1.49336e+08,33823,4.9074e+08,0.437268
kropt,weka.SMO,4146.67,1.27787e+08,35847,4.90524e+08,0.437482
kropt,weka.SMO,3909.48,1.27927e+08,36327,4.90808e+08,0.436948
kropt,weka.SMO,3977.28,1.27983e+08,36853,4.94248e+08,0.43734
kropt,weka.SMO,3831.8,1.42579e+08,32890,5.01052e+08,0.436698
kropt,weka.SMO,4402.91,1.27177e+08,37751,4.91572e+08,0.437233
kropt,weka.SMO,3950.4,1.50086e+08,34975,4.70908e+08,0.43709
kropt,weka.SMO,4405.1,1.50121e+08,39146,4.81804e+08,0.437197
kropt,weka.SMO,3930.39,1.27848e+08,33977,4.77828e+08,0.437304
kropt,weka.SMO,4262.88,1.27501e+08,37851,4.89908e+08,0.437233
kropt,weka.SMO,4408.1,1.29558e+08,36056,4.99388e+08,0.437197
kropt,weka.SMO,4287.92,1.27434e+08,37637,4.90336e+08,0.437126
kropt,weka.SMO,3657.95,1.41865e+08,31970,5.0138e+08,0.437411
kropt,weka.SMO,6643.63,1.50296e+08,57893,4.727e+08,0.436662
kropt,weka.SMO,6925.45,1.49973e+08,60205,4.93612e+08,0.433348
kropt,weka.SMO,7303.12,1.27662e+08,64011,4.79968e+08,0.43235
kropt,weka.SMO,6447.94,1.27149e+08,55747,4.77924e+08,0.43071
kropt,weka.SMO,6325.46,1.27384e+08,57095,4.96644e+08,0.433811
kropt,weka.SMO,6838.4,1.2768e+08,60554,5.07728e+08,0.437268
kropt,weka.SMO,6827.83,1.49562e+08,59225,5.0068e+08,0.433526
kropt,weka.SMO,6651.98,1.26006e+08,59416,5.03612e+08,0.437696
kropt,weka.SMO,6934.11,1.28993e+08,59700,4.84928e+08,0.433526
kropt,weka.SMO,6773.39,1.50956e+08,61604,5.1368e+08,0.433954
kropt,weka.SMO,6893.49,1.27255e+08,61907,5.11792e+08,0.436484
kropt,weka.SMO,6422.94,1.27582e+08,53941,4.93052e+08,0.434096
kropt,weka.SMO,6248.2,1.49902e+08,61127,4.82964e+08,0.436591
kropt,weka.SMO,6803.5,1.28015e+08,60094,4.97284e+08,0.432884
kropt,weka.SMO,6605.63,1.26219e+08,57235,4.90032e+08,0.431565
kropt,weka.SMO,6475.54,1.28025e+08,61113,4.88188e+08,0.437874
kropt,weka.SMO,6137.73,1.28028e+08,56156,4.79308e+08,0.435201
kropt,weka.SMO,6409.91,1.27509e+08,56907,4.89576e+08,0.436163
kropt,weka.SMO,6290.1,1.28089e+08,56971,4.96656e+08,0.432421
kropt,weka.SMO,6360.55,1.27496e+08,56343,4.83144e+08,0.435237
kropt,weka.SMO,6691.89,1.27227e+08,60167,5.08352e+08,0.437981
kropt,weka.SMO,6564.42,1.27677e+08,59471,4.90368e+08,0.437946
kropt,weka.SMO,6026.65,1.2492e+08,58180,5.01024e+08,0.437696
