
@relation query

@attribute dataset_name {letter,mushroom,nursery,optdigits,page-blocks,pendigits,waveform-5000,adult,covertype,satimage,kropt}
@attribute alg_name {weka.AdaBoostM1,weka.ADTree,weka.AODE,weka.AttributeSelectedClassifier,weka.Bagging,weka.BayesNet,weka.ClassificationViaRegression,weka.ConjunctiveRule,weka.CVParameterSelection,weka.DecisionStump,weka.DecisionTable,weka.Decorate,weka.FilteredClassifier,weka.HyperPipes,weka.IB1,weka.IBk,weka.Id3,weka.J48,weka.JRip,weka.LBR,weka.LMT,weka.Logistic,weka.LogitBoost,weka.LWL,weka.MultiBoostAB,weka.MultiClassClassifier,weka.MultilayerPerceptron,weka.MultiScheme,weka.NaiveBayes,weka.NaiveBayesSimple,weka.NaiveBayesUpdateable,weka.NBTree,weka.NNge,weka.OneR,weka.OrdinalClassClassifier,weka.PART,weka.Prism,weka.RacedIncrementalLogitBoost,weka.RandomCommittee,weka.RandomForest,weka.RandomTree,weka.RBFNetwork,weka.REPTree,weka.Ridor,weka.SimpleLogistic,weka.SMO,weka.Stacking,weka.StackingC,weka.ThresholdSelector,weka.VFI,weka.Vote,weka.VotedPerceptron,weka.Winnow,weka.ZeroR}
@attribute build_CPU numeric
@attribute build_mem numeric
@attribute run_CPU numeric
@attribute run_mem numeric
@attribute pred_acc numeric

@data
waveform-5000,weka.J48,3.7,1.21049e+07,32,7.4548e+07,0.759
waveform-5000,weka.J48,2.88,1.21029e+07,31,1.30448e+08,0.759
waveform-5000,weka.J48,2.93,1.21102e+07,30,5.7608e+07,0.759
waveform-5000,weka.J48,3.2,1.21377e+07,30,4.4988e+07,0.759
waveform-5000,weka.J48,2.73,1.21122e+07,30,7.4936e+07,0.759
waveform-5000,weka.J48,2.7,1.21383e+07,30,5.2216e+07,0.759
waveform-5000,weka.J48,2.63,1.30085e+07,28,5.4896e+07,0.7554
waveform-5000,weka.J48,2.71,1.25976e+07,28,5.1116e+07,0.7554
waveform-5000,weka.J48,2.77,1.25831e+07,29,5.5824e+07,0.7554
waveform-5000,weka.J48,2.89,1.30148e+07,31,5.2832e+07,0.7554
waveform-5000,weka.J48,2.82,1.30076e+07,31,1.29624e+08,0.7554
waveform-5000,weka.J48,2.83,1.43673e+07,30,5.33e+07,0.7554
waveform-5000,weka.J48,3.6,1.30204e+07,32,5.1376e+07,0.7554
waveform-5000,weka.J48,2.71,1.25973e+07,31,5.2456e+07,0.7554
waveform-5000,weka.J48,2.8,1.25973e+07,33,1.376e+06,0.7554
waveform-5000,weka.J48,2.72,1.25976e+07,29,0,0.7554
waveform-5000,weka.J48,2.84,1.25878e+07,29,0,0.7554
waveform-5000,weka.J48,2.81,1.30141e+07,32,7.7384e+07,0.7554
waveform-5000,weka.J48,2.91,1.25861e+07,29,0,0.7554
waveform-5000,weka.J48,2.98,1.30219e+07,34,0,0.7554
waveform-5000,weka.J48,3.6,1.30245e+07,33,0,0.7554
waveform-5000,weka.J48,2.72,1.30393e+07,29,2.6492e+07,0.7554
waveform-5000,weka.J48,2.67,1.2598e+07,30,0,0.7554
waveform-5000,weka.J48,2.69,1.25976e+07,29,5.1868e+07,0.7554
waveform-5000,weka.J48,2.83,1.25727e+07,29,0,0.7554
waveform-5000,weka.J48,3.4,1.25786e+07,29,0,0.7554
waveform-5000,weka.J48,2.77,1.30444e+07,29,0,0.7536
waveform-5000,weka.J48,3.3,1.30593e+07,32,0,0.7536
waveform-5000,weka.J48,2.8,1.30584e+07,31,0,0.7536
waveform-5000,weka.J48,2.74,1.30413e+07,28,5.114e+07,0.7536
waveform-5000,weka.J48,2.75,1.30536e+07,29,0,0.7536
waveform-5000,weka.J48,2.99,1.30237e+07,30,0,0.7536
waveform-5000,weka.J48,2.85,1.30436e+07,28,0,0.7536
waveform-5000,weka.J48,2.94,1.30389e+07,29,0,0.7536
waveform-5000,weka.J48,2.77,1.30361e+07,28,7.684e+07,0.7536
waveform-5000,weka.J48,2.7,1.30282e+07,28,0,0.7536
waveform-5000,weka.J48,2.68,1.30536e+07,29,1.33708e+08,0.7536
waveform-5000,weka.J48,2.71,1.30536e+07,29,5.3164e+07,0.7536
waveform-5000,weka.J48,2.72,1.30223e+07,28,0,0.7536
waveform-5000,weka.J48,2.7,1.30536e+07,28,5.3244e+07,0.7536
waveform-5000,weka.J48,2.72,1.30577e+07,29,5.3748e+07,0.7536
waveform-5000,weka.J48,2.73,1.30579e+07,29,5.3316e+07,0.7536
waveform-5000,weka.J48,2.87,1.30446e+07,30,5.8312e+07,0.7536
waveform-5000,weka.J48,2.75,1.30228e+07,29,5.3664e+07,0.7536
waveform-5000,weka.J48,2.91,1.30421e+07,31,5.324e+07,0.7536
waveform-5000,weka.J48,3.8,1.30421e+07,30,7.4944e+07,0.7536
waveform-5000,weka.J48,2.75,1.39382e+07,28,7.4572e+07,0.7516
waveform-5000,weka.J48,2.77,1.39393e+07,30,6.598e+07,0.7516
waveform-5000,weka.J48,3,1.39352e+07,31,5.388e+07,0.7516
waveform-5000,weka.J48,2.85,1.39385e+07,30,5.32e+07,0.7516
waveform-5000,weka.J48,2.91,1.39274e+07,30,7.5884e+07,0.7516
waveform-5000,weka.J48,2.95,1.3926e+07,32,1.4756e+08,0.7516
waveform-5000,weka.J48,2.88,1.39496e+07,31,7.628e+07,0.7516
waveform-5000,weka.J48,2.88,1.39384e+07,30,5.1864e+07,0.7516
waveform-5000,weka.J48,2.88,1.39388e+07,30,5.2204e+07,0.7516
waveform-5000,weka.J48,2.85,1.39531e+07,29,5.7012e+07,0.7516
waveform-5000,weka.J48,2.75,1.39476e+07,27,7.5052e+07,0.7516
waveform-5000,weka.J48,2.88,1.39327e+07,29,1.36212e+08,0.7516
waveform-5000,weka.J48,2.97,1.3938e+07,29,5.4044e+07,0.7516
waveform-5000,weka.J48,2.86,1.39388e+07,31,6.6176e+07,0.7516
waveform-5000,weka.J48,3.6,1.52927e+07,31,7.484e+07,0.7516
waveform-5000,weka.J48,2.7,1.39384e+07,30,5.2672e+07,0.7516
waveform-5000,weka.J48,2.84,1.39479e+07,29,5.4644e+07,0.7516
waveform-5000,weka.J48,2.84,1.3928e+07,30,7.5116e+07,0.7516
waveform-5000,weka.J48,2.93,1.39353e+07,30,5.3356e+07,0.7516
waveform-5000,weka.J48,2.95,1.39438e+07,31,7.9668e+07,0.7516
waveform-5000,weka.J48,2.69,1.39394e+07,29,5.748e+07,0.7504
waveform-5000,weka.J48,2.6,1.48444e+07,27,5.386e+07,0.7504
waveform-5000,weka.J48,2.72,1.3931e+07,30,5.1292e+07,0.7504
waveform-5000,weka.J48,2.71,1.39294e+07,31,6.6712e+07,0.7504
waveform-5000,weka.J48,2.95,1.40308e+07,26,5.51e+07,0.7504
waveform-5000,weka.J48,3,1.39504e+07,30,5.388e+07,0.7504
waveform-5000,weka.J48,2.91,1.39494e+07,30,5.3736e+07,0.7504
waveform-5000,weka.J48,2.98,1.39542e+07,29,5.4712e+07,0.7504
waveform-5000,weka.J48,3.28,1.39491e+07,36,5.4284e+07,0.7504
waveform-5000,weka.J48,3.1,1.48427e+07,35,2.0336e+07,0.7504
waveform-5000,weka.J48,3.66,1.39666e+07,37,0,0.7504
waveform-5000,weka.J48,2.68,1.48482e+07,31,5.196e+07,0.7504
waveform-5000,weka.J48,2.74,1.395e+07,30,5.112e+07,0.7504
waveform-5000,weka.J48,2.83,1.39467e+07,29,0,0.7504
waveform-5000,weka.J48,2.63,1.395e+07,29,5.2772e+07,0.7504
waveform-5000,weka.J48,2.83,1.48487e+07,28,7.4156e+07,0.7504
waveform-5000,weka.J48,2.74,1.39545e+07,29,0,0.7504
waveform-5000,weka.J48,2.73,1.395e+07,29,0,0.7504
waveform-5000,weka.J48,3.6,1.3956e+07,31,0,0.7504
waveform-5000,weka.J48,2.85,1.39307e+07,30,0,0.7504
waveform-5000,weka.J48,2.67,1.395e+07,30,0,0.7504
waveform-5000,weka.J48,2.63,1.48363e+07,27,0,0.7504
waveform-5000,weka.J48,2.69,1.39496e+07,30,1.31192e+08,0.7504
waveform-5000,weka.J48,2.7,1.395e+07,29,0,0.7504
waveform-5000,weka.J48,3.4,1.39568e+07,32,0,0.7504
waveform-5000,weka.J48,2.91,1.39487e+07,29,0,0.7504
waveform-5000,weka.J48,2.62,1.48895e+07,27,0,0.7504
waveform-5000,weka.J48,2.7,1.395e+07,29,0,0.7504
waveform-5000,weka.J48,2.67,1.395e+07,28,1.35648e+08,0.7504
waveform-5000,weka.J48,2.89,1.39428e+07,31,0,0.7504
waveform-5000,weka.J48,2.9,1.39502e+07,30,5.39e+07,0.7504
waveform-5000,weka.J48,2.65,1.39499e+07,28,5.4476e+07,0.7504
waveform-5000,weka.J48,2.71,1.48506e+07,30,7.5852e+07,0.7504
waveform-5000,weka.J48,2.83,1.39531e+07,29,5.484e+07,0.7504
waveform-5000,weka.J48,2.68,1.48511e+07,30,9.2764e+07,0.7504
waveform-5000,weka.J48,2.56,1.48337e+07,29,7.4048e+07,0.7504
waveform-5000,weka.J48,2.72,1.39322e+07,27,5.5164e+07,0.7504
waveform-5000,weka.J48,2.79,1.39362e+07,30,5.5568e+07,0.7504
waveform-5000,weka.J48,2.98,1.48462e+07,31,7.5044e+07,0.7504
waveform-5000,weka.J48,2.92,1.3954e+07,29,5.6696e+07,0.7504
waveform-5000,weka.J48,2.93,1.48504e+07,31,1.04964e+08,0.7506
waveform-5000,weka.J48,2.97,1.4856e+07,32,7.498e+07,0.7506
waveform-5000,weka.J48,2.93,1.48561e+07,31,7.4468e+07,0.7506
waveform-5000,weka.J48,2.71,1.395e+07,30,5.8248e+07,0.7506
waveform-5000,weka.J48,2.56,1.48496e+07,28,7.4436e+07,0.7506
waveform-5000,weka.J48,2.88,1.48538e+07,30,7.8964e+07,0.7506
waveform-5000,weka.J48,2.84,1.48461e+07,29,7.5504e+07,0.7506
waveform-5000,weka.J48,2.89,1.39488e+07,29,5.4784e+07,0.7506
waveform-5000,weka.J48,2.9,1.48483e+07,31,7.4408e+07,0.7506
waveform-5000,weka.J48,2.71,1.39496e+07,31,5.3036e+07,0.7506
waveform-5000,weka.J48,2.74,1.48556e+07,32,7.3304e+07,0.7506
waveform-5000,weka.J48,2.69,1.395e+07,29,5.4256e+07,0.7506
waveform-5000,weka.J48,2.76,1.48556e+07,31,7.2728e+07,0.7506
waveform-5000,weka.J48,2.73,1.395e+07,30,5.3396e+07,0.7506
waveform-5000,weka.J48,2.82,1.39391e+07,31,5.5684e+07,0.7506
waveform-5000,weka.J48,2.93,1.39652e+07,29,5.5448e+07,0.7506
waveform-5000,weka.J48,2.69,1.39321e+07,27,5.436e+07,0.7506
waveform-5000,weka.J48,3.14,1.48406e+07,33,5.9224e+07,0.7506
waveform-5000,weka.J48,2.94,1.48551e+07,35,5.0972e+07,0.7506
waveform-5000,weka.J48,3.39,1.48824e+07,36,2.5792e+07,0.7506
waveform-5000,weka.J48,2.73,1.39505e+07,29,5.6088e+07,0.7502
waveform-5000,weka.J48,3.11,1.48472e+07,31,6.092e+07,0.7502
waveform-5000,weka.J48,2.7,1.39505e+07,28,0,0.7502
waveform-5000,weka.J48,2.7,1.39505e+07,30,0,0.7502
waveform-5000,weka.J48,2.8,1.39424e+07,27,5.2616e+07,0.7502
waveform-5000,weka.J48,2.86,1.48318e+07,31,5.5544e+07,0.7502
waveform-5000,weka.J48,2.81,1.39619e+07,29,0,0.7502
waveform-5000,weka.J48,2.7,1.39505e+07,28,0,0.7502
waveform-5000,weka.J48,2.67,1.39387e+07,28,0,0.7502
waveform-5000,weka.J48,2.78,1.3951e+07,29,5.5188e+07,0.7502
waveform-5000,weka.J48,2.7,1.39502e+07,29,0,0.7502
waveform-5000,weka.J48,2.92,1.48654e+07,29,0,0.7502
waveform-5000,weka.J48,2.89,1.39371e+07,30,5.1164e+07,0.7502
waveform-5000,weka.J48,2.84,1.39479e+07,29,5.4716e+07,0.7502
waveform-5000,weka.J48,2.71,1.39505e+07,30,0,0.7502
waveform-5000,weka.J48,3.14,1.484e+07,36,1.35216e+08,0.7502
waveform-5000,weka.J48,2.97,1.48461e+07,30,0,0.7502
waveform-5000,weka.J48,2.92,1.39526e+07,30,0,0.7502
waveform-5000,weka.J48,2.71,1.48505e+07,29,1.33504e+08,0.7502
waveform-5000,weka.J48,2.66,1.48437e+07,28,7.608e+07,0.7502
waveform-5000,weka.J48,3.4,1.57499e+07,31,0,0.7494
waveform-5000,weka.J48,3.6,1.57573e+07,30,0,0.7494
waveform-5000,weka.J48,3.28,1.57541e+07,31,0,0.7494
waveform-5000,weka.J48,2.96,1.576e+07,32,0,0.7494
waveform-5000,weka.J48,2.92,1.57603e+07,32,1.52884e+08,0.7494
waveform-5000,weka.J48,3,1.39476e+07,29,0,0.7494
waveform-5000,weka.J48,2.96,1.3949e+07,29,0,0.7494
waveform-5000,weka.J48,3.13,1.5757e+07,30,0,0.7494
waveform-5000,weka.J48,3.13,1.5762e+07,33,1.18432e+08,0.7494
waveform-5000,weka.J48,2.89,1.39603e+07,29,0,0.7494
waveform-5000,weka.J48,3.6,1.39679e+07,33,5.722e+07,0.7494
waveform-5000,weka.J48,3.5,1.57511e+07,31,1.18912e+08,0.7494
waveform-5000,weka.J48,3.16,1.57669e+07,32,1.4284e+08,0.7494
waveform-5000,weka.J48,3.21,1.71038e+07,33,1.31404e+08,0.7494
waveform-5000,weka.J48,2.79,1.39607e+07,30,5.4636e+07,0.7494
waveform-5000,weka.J48,3.22,1.58446e+07,29,0,0.7494
waveform-5000,weka.J48,2.93,1.39603e+07,31,5.6172e+07,0.7494
waveform-5000,weka.J48,2.88,1.396e+07,30,5.3496e+07,0.7494
waveform-5000,weka.J48,2.95,1.57603e+07,32,7.4812e+07,0.7494
waveform-5000,weka.J48,2.75,1.39605e+07,30,5.4332e+07,0.7494
waveform-5000,weka.J48,3.6,1.58205e+07,31,7.8136e+07,0.7494
waveform-5000,weka.J48,2.93,1.39523e+07,29,5.4884e+07,0.7494
waveform-5000,weka.J48,2.88,1.396e+07,31,5.338e+07,0.7494
waveform-5000,weka.J48,3.11,1.39601e+07,30,5.518e+07,0.7494
waveform-5000,weka.J48,3.3,1.39422e+07,30,5.5012e+07,0.7494
waveform-5000,weka.J48,3.41,1.71028e+07,38,7.3708e+07,0.7494
waveform-5000,weka.J48,2.88,1.39603e+07,29,5.2296e+07,0.7494
waveform-5000,weka.J48,2.86,1.39512e+07,28,5.3236e+07,0.7494
waveform-5000,weka.J48,2.89,1.39603e+07,29,5.3432e+07,0.7494
waveform-5000,weka.J48,3.1,1.3937e+07,29,5.4396e+07,0.7494
waveform-5000,weka.J48,3.14,1.39689e+07,32,7.5612e+07,0.7494
waveform-5000,weka.J48,3.19,1.57719e+07,37,5.5004e+07,0.7494
waveform-5000,weka.J48,3.66,1.57589e+07,38,5.2084e+07,0.7494
waveform-5000,weka.J48,2.71,1.39438e+07,28,5.3352e+07,0.7494
waveform-5000,weka.J48,3.13,1.396e+07,31,5.2484e+07,0.7494
waveform-5000,weka.J48,2.84,1.39722e+07,30,5.6676e+07,0.7494
waveform-5000,weka.J48,3.18,1.39825e+07,30,5.376e+07,0.7494
waveform-5000,weka.J48,3.4,1.57599e+07,32,0,0.7494
waveform-5000,weka.J48,3.8,1.57458e+07,30,0,0.7494
waveform-5000,weka.J48,3.1,1.57621e+07,33,0,0.7494
waveform-5000,weka.J48,2.93,1.39603e+07,30,0,0.7494
waveform-5000,weka.J48,2.65,1.39436e+07,27,5.4016e+07,0.7494
waveform-5000,weka.J48,3.1,1.39492e+07,30,0,0.7494
waveform-5000,weka.J48,3.31,1.39618e+07,31,0,0.7494
waveform-5000,weka.J48,3.11,1.39562e+07,30,0,0.7494
waveform-5000,weka.J48,2.83,1.39604e+07,30,0,0.7494
waveform-5000,weka.J48,3.11,1.3959e+07,31,0,0.7494
waveform-5000,weka.J48,3.12,1.57533e+07,31,0,0.7494
waveform-5000,weka.J48,3.15,1.57606e+07,33,5.12e+07,0.7494
waveform-5000,weka.J48,2.99,1.39727e+07,32,0,0.7494
waveform-5000,weka.J48,2.88,1.57519e+07,29,0,0.7494
waveform-5000,weka.J48,2.9,1.39606e+07,31,0,0.7494
waveform-5000,weka.J48,2.93,1.57691e+07,29,5.2084e+07,0.7494
waveform-5000,weka.J48,3.9,1.39532e+07,30,0,0.7494
waveform-5000,weka.J48,3.33,1.57485e+07,35,0,0.7494
waveform-5000,weka.J48,3.69,1.58583e+07,30,0,0.7494
waveform-5000,weka.J48,3.42,1.57645e+07,34,1.2976e+08,0.7494
waveform-5000,weka.J48,3.27,1.57629e+07,37,1.3222e+08,0.7494
waveform-5000,weka.J48,2.76,1.57413e+07,29,7.5472e+07,0.7494
waveform-5000,weka.J48,2.87,1.39603e+07,30,5.2936e+07,0.7494
waveform-5000,weka.J48,2.86,1.39646e+07,30,0,0.7494
waveform-5000,weka.J48,2.87,1.39603e+07,29,5.5908e+07,0.7494
waveform-5000,weka.J48,3.32,1.39406e+07,34,0,0.7494
waveform-5000,weka.J48,3.24,1.39619e+07,33,0,0.7494
waveform-5000,weka.J48,2.88,1.39605e+07,29,0,0.7494
waveform-5000,weka.J48,3.4,1.57642e+07,30,0,0.7494
waveform-5000,weka.J48,2.86,1.39603e+07,29,1.34848e+08,0.7494
waveform-5000,weka.J48,2.82,1.39601e+07,29,1.31968e+08,0.7494
waveform-5000,weka.J48,2.92,1.57603e+07,32,7.6924e+07,0.7494
waveform-5000,weka.J48,2.84,1.39487e+07,30,0,0.7494
waveform-5000,weka.J48,2.79,1.39582e+07,28,5.5372e+07,0.7494
waveform-5000,weka.J48,2.88,1.396e+07,30,5.4188e+07,0.7494
waveform-5000,weka.J48,2.89,1.57703e+07,27,7.5968e+07,0.7494
waveform-5000,weka.J48,3.12,1.57422e+07,30,1.33368e+08,0.7494
waveform-5000,weka.J48,2.9,1.39603e+07,29,5.2856e+07,0.7494
waveform-5000,weka.J48,2.94,1.39615e+07,29,5.48e+07,0.7494
waveform-5000,weka.J48,2.87,1.39578e+07,30,0,0.7494
waveform-5000,weka.J48,2.98,1.57609e+07,32,1.3524e+08,0.7494
waveform-5000,weka.J48,2.89,1.57606e+07,30,5.2412e+07,0.7494
waveform-5000,weka.J48,3.37,1.57456e+07,36,5.9928e+07,0.7494
waveform-5000,weka.J48,2.72,9.85278e+06,27,5.3204e+07,0.7598
waveform-5000,weka.J48,2.38,5.27522e+06,27,0,0.7618
waveform-5000,weka.J48,2.16,2.98944e+06,26,5.2124e+07,0.7602
waveform-5000,weka.J48,2.19,3.42007e+06,24,0,0.7596
waveform-5000,weka.J48,3.5,1.0289e+07,32,7.31e+07,0.7598
waveform-5000,weka.J48,2.66,9.86074e+06,27,0,0.7598
waveform-5000,weka.J48,2.6,9.86416e+06,27,0,0.7598
waveform-5000,weka.J48,2.57,9.86416e+06,29,5.1072e+07,0.7598
waveform-5000,weka.J48,2.73,1.02849e+07,28,0,0.7598
waveform-5000,weka.J48,2.72,9.85926e+06,28,0,0.7598
waveform-5000,weka.J48,2.82,1.0293e+07,29,7.5728e+07,0.7598
waveform-5000,weka.J48,2.65,1.03042e+07,28,7.9792e+07,0.7598
waveform-5000,weka.J48,2.72,9.85595e+06,28,1.44036e+08,0.7598
waveform-5000,weka.J48,2.61,9.86416e+06,28,5.406e+07,0.7598
waveform-5000,weka.J48,2.54,9.84718e+06,29,5.2608e+07,0.7598
waveform-5000,weka.J48,2.6,9.86416e+06,28,5.3008e+07,0.7598
waveform-5000,weka.J48,2.63,9.86749e+06,28,0,0.7598
waveform-5000,weka.J48,2.58,9.86416e+06,27,0,0.7598
waveform-5000,weka.J48,2.78,9.8693e+06,30,5.5224e+07,0.7598
waveform-5000,weka.J48,3.15,1.03054e+07,33,6.0696e+07,0.7598
waveform-5000,weka.J48,2.99,9.86993e+06,29,5.5048e+07,0.7598
waveform-5000,weka.J48,2.61,1.02949e+07,27,5.1428e+07,0.7598
waveform-5000,weka.J48,2.62,1.02946e+07,30,0,0.7598
waveform-5000,weka.J48,2.79,9.87336e+06,28,5.2204e+07,0.7598
waveform-5000,weka.J48,2.46,5.27984e+06,26,5.3212e+07,0.7618
waveform-5000,weka.J48,2.46,5.27698e+06,26,1.36264e+08,0.7618
waveform-5000,weka.J48,2.4,5.27702e+06,26,0,0.7618
waveform-5000,weka.J48,2.31,5.27906e+06,25,5.2404e+07,0.7618
waveform-5000,weka.J48,2.31,5.27906e+06,26,0,0.7618
waveform-5000,weka.J48,2.46,5.27906e+06,27,0,0.7618
waveform-5000,weka.J48,2.47,5.28077e+06,27,0,0.7618
waveform-5000,weka.J48,2.3,5.27906e+06,26,0,0.7618
waveform-5000,weka.J48,2.33,5.27906e+06,26,1.46912e+08,0.7618
waveform-5000,weka.J48,2.39,5.2605e+06,26,0,0.7618
waveform-5000,weka.J48,2.42,5.70585e+06,27,1.32456e+08,0.7618
waveform-5000,weka.J48,2.26,5.27936e+06,25,5.3644e+07,0.7618
waveform-5000,weka.J48,2.34,5.27906e+06,27,5.3532e+07,0.7618
waveform-5000,weka.J48,2.51,5.70814e+06,26,0,0.7618
waveform-5000,weka.J48,2.5,5.70896e+06,32,7.3308e+07,0.7618
waveform-5000,weka.J48,2.41,5.27623e+06,26,5.392e+07,0.7618
waveform-5000,weka.J48,2.24,5.27936e+06,26,6.4528e+07,0.7618
waveform-5000,weka.J48,2.31,5.27906e+06,26,5.2468e+07,0.7618
waveform-5000,weka.J48,2.33,5.28272e+06,25,0,0.7618
waveform-5000,weka.J48,2.32,5.27906e+06,26,0,0.7618
waveform-5000,weka.J48,2.26,2.60976e+06,24,5.276e+07,0.7602
waveform-5000,weka.J48,2.3,2.99166e+06,25,0,0.7602
waveform-5000,weka.J48,2.24,3.00882e+06,26,5.1152e+07,0.7602
waveform-5000,weka.J48,2.31,2.99006e+06,27,7.3708e+07,0.7602
waveform-5000,weka.J48,2.26,2.99097e+06,25,0,0.7602
waveform-5000,weka.J48,2.29,2.59086e+06,25,0,0.7602
waveform-5000,weka.J48,2.41,3.05141e+06,22,0,0.7602
waveform-5000,weka.J48,2.33,3.0025e+06,26,0,0.7602
waveform-5000,weka.J48,2.36,2.58719e+06,26,1.34412e+08,0.7602
waveform-5000,weka.J48,2.16,3.0025e+06,25,5.1164e+07,0.7602
waveform-5000,weka.J48,2.17,3.0025e+06,24,0,0.7602
waveform-5000,weka.J48,2.49,3.09002e+06,22,7.6416e+07,0.7602
waveform-5000,weka.J48,2.2,2.99226e+06,25,0,0.7602
waveform-5000,weka.J48,2.68,3.01263e+06,31,7.498e+07,0.7602
waveform-5000,weka.J48,2.35,2.58861e+06,25,5.4112e+07,0.7602
waveform-5000,weka.J48,2.28,2.98669e+06,25,6.928e+07,0.7602
waveform-5000,weka.J48,2.28,2.98924e+06,25,5.3104e+07,0.7602
waveform-5000,weka.J48,2.36,2.59521e+06,25,0,0.7602
waveform-5000,weka.J48,2.31,3.01182e+06,25,0,0.7602
waveform-5000,weka.J48,2.8,2.9908e+06,23,0,0.7602
waveform-5000,weka.J48,2.45,3.55354e+06,24,0,0.7596
waveform-5000,weka.J48,2.4,3.88539e+06,23,0,0.7596
waveform-5000,weka.J48,2.23,3.91198e+06,26,0,0.7596
waveform-5000,weka.J48,2.39,3.89171e+06,28,7.4468e+07,0.7596
waveform-5000,weka.J48,2.19,3.88865e+06,23,0,0.7596
waveform-5000,weka.J48,2.13,3.45437e+06,25,0,0.7596
waveform-5000,weka.J48,2.9,3.89022e+06,25,0,0.7596
waveform-5000,weka.J48,2.14,3.45296e+06,23,5.3868e+07,0.7596
waveform-5000,weka.J48,2.19,3.46523e+06,24,0,0.7596
waveform-5000,weka.J48,2.3,3.44673e+06,22,0,0.7596
waveform-5000,weka.J48,2.9,3.45434e+06,23,0,0.7596
waveform-5000,weka.J48,2.31,3.88613e+06,28,5.3596e+07,0.7596
waveform-5000,weka.J48,2.2,3.47051e+06,23,5.4232e+07,0.7596
waveform-5000,weka.J48,2.34,3.88818e+06,26,0,0.7596
waveform-5000,weka.J48,2.26,3.4644e+06,24,0,0.7596
waveform-5000,weka.J48,2.13,3.45202e+06,24,0,0.7596
waveform-5000,weka.J48,2.19,3.46738e+06,23,5.3024e+07,0.7596
waveform-5000,weka.J48,2.34,3.4436e+06,24,0,0.7596
waveform-5000,weka.J48,1.92,3.45836e+06,21,1.33688e+08,0.7596
waveform-5000,weka.J48,2.22,3.44478e+06,22,5.5776e+07,0.7596
waveform-5000,weka.Decorate,90.39,1.17555e+08,1242,3.82432e+08,0.788
waveform-5000,weka.Decorate,92.46,1.04465e+08,1223,3.99516e+08,0.7774
waveform-5000,weka.Decorate,83.43,1.06905e+08,1000,3.80564e+08,0.7934
waveform-5000,weka.Decorate,86.23,1.19645e+08,1132,4.1058e+08,0.7802
waveform-5000,weka.Decorate,91.65,1.03252e+08,1068,3.80896e+08,0.7902
waveform-5000,weka.Decorate,97.25,1.18281e+08,1292,3.81952e+08,0.7838
waveform-5000,weka.Decorate,90.44,1.05445e+08,1182,3.8424e+08,0.793
waveform-5000,weka.Decorate,82.6,1.04338e+08,1042,4.01912e+08,0.7852
waveform-5000,weka.Decorate,83.19,1.04383e+08,991,3.89148e+08,0.7856
waveform-5000,weka.Decorate,104.55,1.05154e+08,1192,3.66248e+08,0.784
waveform-5000,weka.Decorate,97.48,1.06729e+08,1135,3.23052e+08,0.7904
waveform-5000,weka.Decorate,89.8,1.03457e+08,1240,4.0662e+08,0.7916
waveform-5000,weka.Decorate,105.88,1.06618e+08,1195,3.81076e+08,0.7824
waveform-5000,weka.Decorate,89.77,1.02378e+08,926,3.6178e+08,0.787
waveform-5000,weka.Decorate,89.32,1.01475e+08,1028,3.78284e+08,0.7848
waveform-5000,weka.Decorate,90.7,1.05999e+08,1220,3.95688e+08,0.7898
waveform-5000,weka.Decorate,85.7,1.06773e+08,892,3.53028e+08,0.7838
waveform-5000,weka.Decorate,86.54,1.07736e+08,1191,3.85468e+08,0.7906
waveform-5000,weka.Decorate,87.51,1.05954e+08,1073,3.96432e+08,0.7918
waveform-5000,weka.Decorate,94.38,1.0454e+08,1091,3.82028e+08,0.7838
waveform-5000,weka.PART,11.66,1.94747e+07,124,7.754e+07,0.7742
waveform-5000,weka.PART,10.23,1.94638e+07,109,7.2952e+07,0.7742
waveform-5000,weka.PART,11.23,1.40537e+07,119,5.4544e+07,0.7742
waveform-5000,weka.PART,10.94,1.40875e+07,110,5.3376e+07,0.7742
waveform-5000,weka.PART,11.8,2.083e+07,124,1.1604e+08,0.7742
waveform-5000,weka.PART,10.7,1.40327e+07,107,5.3268e+07,0.7742
waveform-5000,weka.PART,11.89,1.40463e+07,122,5.386e+07,0.7742
waveform-5000,weka.PART,10.32,1.94707e+07,111,7.5192e+07,0.7742
waveform-5000,weka.PART,10.2,1.40321e+07,106,5.212e+07,0.7742
waveform-5000,weka.PART,12.9,1.94762e+07,122,7.6616e+07,0.7742
waveform-5000,weka.PART,10.4,1.40327e+07,106,5.1872e+07,0.7742
waveform-5000,weka.PART,11.6,1.94802e+07,114,7.3492e+07,0.7742
waveform-5000,weka.PART,12.25,1.40359e+07,128,5.3484e+07,0.7742
waveform-5000,weka.PART,11.27,1.94807e+07,122,1.11632e+08,0.7742
waveform-5000,weka.PART,11.75,1.40417e+07,126,1.36736e+08,0.7742
waveform-5000,weka.PART,9.36,1.40355e+07,98,5.24e+07,0.7742
waveform-5000,weka.PART,11.93,1.40401e+07,121,5.3444e+07,0.7742
waveform-5000,weka.PART,10.66,1.94756e+07,112,7.51e+07,0.7742
waveform-5000,weka.PART,10.28,1.40347e+07,107,6.698e+07,0.7742
waveform-5000,weka.PART,10.69,1.94825e+07,111,7.436e+07,0.7742
