% Query:
% SELECT li.name as alg_name, d.name as dataset, e.eid as id, ev.evalue as accuracy
% FROM
% dataset d,
% data_property_value dp,
% experiment e,
% learner_application la,
% learner_implementation li,
% evaluation ev
% WHERE d.did = dp.did and dp.dpid = 9 and dp.value >= 5000 and
% d.did = e.did and la.laid = e.laid  and
% e.eid = ev.eid and ev.emiid = 6 and la.liid = li.liid and
% li.name = "weka.J48"

alg_name,dataset,id,accuracy
weka.J48,nursery,268907,0.966204
weka.J48,nursery,268908,0.940972
weka.J48,nursery,268910,0.960031
weka.J48,nursery,268913,0.934028
weka.J48,nursery,268915,0.941281
weka.J48,nursery,268919,0.957407
weka.J48,nursery,268922,0.941127
weka.J48,nursery,268923,0.957407
weka.J48,nursery,268924,0.967361
weka.J48,nursery,268925,0.980015
weka.J48,nursery,268926,0.928858
weka.J48,nursery,268929,0.949228
weka.J48,nursery,268931,0.956867
weka.J48,nursery,268932,0.940355
weka.J48,nursery,268933,0.995139
weka.J48,nursery,268934,0.947299
weka.J48,nursery,268936,0.961265
weka.J48,nursery,268938,0.932176
weka.J48,nursery,268941,0.979089
weka.J48,nursery,268942,0.987886
weka.J48,nursery,268943,0.940972
weka.J48,nursery,268947,0.970602
weka.J48,nursery,268948,0.931481
weka.J48,nursery,268950,0.973148
weka.J48,nursery,268951,0.954321
weka.J48,nursery,268952,0.977161
weka.J48,nursery,268959,0.955324
weka.J48,nursery,268960,0.948457
weka.J48,nursery,268962,0.986883
weka.J48,nursery,268967,0.941435
weka.J48,nursery,268968,0.950926
weka.J48,nursery,268969,0.962809
weka.J48,nursery,268970,0.940355
weka.J48,nursery,268974,0.931636
weka.J48,nursery,268975,0.954475
weka.J48,nursery,268977,0.948765
weka.J48,nursery,268980,0.948688
weka.J48,nursery,268982,0.952855
weka.J48,nursery,268983,0.955787
weka.J48,nursery,268986,0.960339
weka.J48,nursery,268987,0.956173
weka.J48,nursery,268989,0.956019
weka.J48,nursery,268990,0.958719
weka.J48,nursery,268994,0.969985
weka.J48,nursery,268995,0.983565
weka.J48,nursery,268998,0.959105
weka.J48,nursery,269000,0.990664
weka.J48,nursery,269001,0.981096
weka.J48,nursery,269005,0.925154
weka.J48,nursery,269006,0.964429
weka.J48,nursery,269007,0.929089
weka.J48,nursery,269009,0.948765
weka.J48,nursery,269010,0.934877
weka.J48,nursery,269013,0.957253
weka.J48,nursery,269014,0.964969
weka.J48,nursery,269016,0.959105
weka.J48,nursery,269017,0.959105
weka.J48,nursery,269020,0.948765
weka.J48,nursery,269021,0.928395
weka.J48,nursery,269022,0.931559
weka.J48,nursery,269023,0.983565
weka.J48,nursery,269024,0.940972
weka.J48,nursery,269025,0.949537
weka.J48,nursery,269027,0.940818
weka.J48,nursery,269028,0.948765
weka.J48,nursery,269029,0.948457
weka.J48,nursery,269030,0.975617
weka.J48,nursery,269031,0.957099
weka.J48,nursery,269032,0.956019
weka.J48,nursery,269033,0.957948
weka.J48,nursery,269034,0.952083
weka.J48,nursery,269036,0.952855
weka.J48,nursery,269037,0.964892
weka.J48,nursery,269038,0.949306
weka.J48,nursery,269041,0.96358
weka.J48,nursery,269042,0.930093
weka.J48,nursery,269043,0.95787
weka.J48,nursery,269044,0.97284
weka.J48,nursery,269046,0.960494
weka.J48,nursery,269048,0.953858
weka.J48,nursery,269050,0.940972
weka.J48,nursery,269051,0.983256
weka.J48,nursery,269052,0.959028
weka.J48,nursery,269053,0.952932
weka.J48,nursery,269054,0.95517
weka.J48,nursery,269056,0.959954
weka.J48,nursery,269058,0.962809
weka.J48,nursery,269059,0.957716
weka.J48,nursery,269061,0.976466
weka.J48,nursery,269063,0.950926
weka.J48,nursery,269064,0.934182
weka.J48,nursery,269066,0.96196
weka.J48,nursery,269067,0.941435
weka.J48,nursery,269068,0.954244
weka.J48,nursery,269070,0.939275
weka.J48,nursery,269071,0.941667
weka.J48,nursery,269072,0.93125
weka.J48,nursery,269074,0.990818
weka.J48,nursery,269075,0.952083
weka.J48,nursery,269076,0.937577
weka.J48,nursery,269078,0.956867
weka.J48,nursery,269080,0.977238
weka.J48,nursery,269081,0.959105
weka.J48,nursery,269082,0.975772
weka.J48,nursery,269084,0.938812
weka.J48,nursery,269085,0.965818
weka.J48,nursery,269086,0.952778
weka.J48,nursery,269087,0.939275
weka.J48,nursery,269088,0.956559
weka.J48,nursery,269090,0.935571
weka.J48,nursery,269091,0.956019
weka.J48,nursery,269093,0.957948
weka.J48,nursery,269094,0.97284
weka.J48,nursery,269096,0.960339
weka.J48,nursery,269097,0.955401
weka.J48,nursery,269098,0.939043
weka.J48,nursery,269099,0.959954
weka.J48,nursery,269100,0.960339
weka.J48,nursery,269101,0.940818
weka.J48,nursery,269102,0.957948
weka.J48,nursery,269103,0.940972
weka.J48,nursery,269104,0.96358
weka.J48,nursery,269105,0.960339
weka.J48,nursery,269106,0.95054
weka.J48,nursery,269107,0.968056
weka.J48,nursery,269108,0.96358
weka.J48,nursery,269109,0.956944
weka.J48,nursery,269110,0.928395
weka.J48,nursery,269111,0.928395
weka.J48,nursery,269112,0.94429
weka.J48,nursery,269114,0.948457
weka.J48,nursery,269115,0.930864
weka.J48,nursery,269116,0.994367
weka.J48,nursery,269117,0.960031
weka.J48,nursery,269118,0.943441
weka.J48,nursery,269119,0.931636
weka.J48,nursery,269121,0.958951
weka.J48,nursery,269122,0.949537
weka.J48,nursery,269123,0.948688
weka.J48,nursery,269125,0.949306
weka.J48,nursery,269126,0.966975
weka.J48,nursery,269127,0.965895
weka.J48,nursery,269128,0.956019
weka.J48,nursery,269129,0.964198
weka.J48,nursery,269130,0.954244
weka.J48,nursery,269131,0.98804
weka.J48,nursery,269132,0.972222
weka.J48,nursery,269133,0.968673
weka.J48,nursery,269134,0.965664
weka.J48,nursery,269135,0.959954
weka.J48,nursery,269136,0.969367
weka.J48,nursery,269137,0.940972
weka.J48,nursery,269138,0.95787
weka.J48,nursery,269139,0.970833
weka.J48,nursery,269140,0.995139
weka.J48,nursery,269141,0.929861
weka.J48,nursery,269144,0.939043
weka.J48,nursery,269145,0.979089
weka.J48,nursery,269146,0.958333
weka.J48,nursery,269147,0.971836
weka.J48,nursery,269148,0.959105
weka.J48,nursery,269149,0.949151
weka.J48,nursery,269150,0.949151
weka.J48,nursery,269151,0.95625
weka.J48,nursery,269152,0.952932
weka.J48,nursery,269153,0.940972
weka.J48,nursery,269155,0.969599
weka.J48,nursery,269156,0.950309
weka.J48,nursery,269158,0.940355
weka.J48,nursery,269159,0.933565
weka.J48,nursery,269160,0.942438
weka.J48,nursery,269161,0.981713
weka.J48,nursery,269162,0.961343
weka.J48,nursery,269163,0.940355
weka.J48,nursery,269165,0.929321
weka.J48,nursery,269166,0.920679
weka.J48,nursery,269167,0.95571
weka.J48,nursery,269168,0.954321
weka.J48,nursery,269169,0.929707
weka.J48,nursery,269170,0.949537
weka.J48,nursery,269171,0.953549
weka.J48,nursery,269172,0.965895
weka.J48,nursery,269173,0.952932
weka.J48,nursery,269174,0.972068
weka.J48,nursery,269175,0.955401
weka.J48,nursery,269176,0.950309
weka.J48,nursery,269177,0.929244
weka.J48,nursery,269180,0.98233
weka.J48,nursery,269181,0.966127
weka.J48,nursery,269182,0.934182
weka.J48,nursery,269183,0.920679
weka.J48,nursery,269184,0.951852
weka.J48,nursery,269185,0.990664
weka.J48,nursery,269186,0.988966
weka.J48,nursery,269187,0.962423
weka.J48,nursery,269188,0.930941
weka.J48,nursery,269189,0.97284
weka.J48,nursery,269190,0.946682
weka.J48,nursery,269191,0.931481
weka.J48,nursery,269193,0.995139
weka.J48,nursery,269194,0.950309
weka.J48,nursery,269195,0.952392
weka.J48,nursery,269196,0.940818
weka.J48,nursery,269197,0.945448
weka.J48,nursery,269200,0.959105
weka.J48,nursery,269201,0.952546
weka.J48,kropt,294095,0.563445
weka.J48,nursery,269202,0.931636
weka.J48,nursery,269204,0.949306
weka.J48,nursery,269205,0.927623
weka.J48,nursery,269206,0.97338
weka.J48,nursery,269207,0.955401
weka.J48,nursery,269208,0.954244
weka.J48,nursery,269209,0.956713
weka.J48,nursery,269211,0.928395
weka.J48,nursery,269212,0.951698
weka.J48,nursery,269214,0.948148
weka.J48,nursery,269216,0.929089
weka.J48,nursery,269217,0.940972
weka.J48,nursery,269218,0.957407
weka.J48,nursery,269219,0.968673
weka.J48,nursery,269220,0.98233
weka.J48,nursery,269221,0.931327
weka.J48,nursery,269222,0.947222
weka.J48,nursery,269224,0.955633
weka.J48,nursery,269225,0.975617
weka.J48,nursery,269226,0.986806
weka.J48,nursery,269227,0.959105
weka.J48,nursery,269228,0.97338
weka.J48,nursery,269229,0.975849
weka.J48,nursery,269230,0.949537
weka.J48,nursery,269231,0.955401
weka.J48,nursery,269233,0.953858
weka.J48,nursery,269234,0.950309
weka.J48,nursery,269235,0.957948
weka.J48,nursery,269236,0.931713
weka.J48,nursery,269237,0.971296
weka.J48,nursery,269238,0.950926
weka.J48,nursery,269239,0.985262
weka.J48,nursery,269241,0.952315
weka.J48,nursery,269242,0.940741
weka.J48,nursery,269243,0.95517
weka.J48,nursery,269244,0.964969
weka.J48,nursery,269245,0.995139
weka.J48,nursery,269247,0.940355
weka.J48,nursery,269248,0.95625
weka.J48,nursery,269249,0.942978
weka.J48,nursery,269250,0.95571
weka.J48,nursery,269251,0.94375
weka.J48,nursery,269252,0.940972
weka.J48,nursery,269253,0.938657
weka.J48,nursery,269254,0.939892
weka.J48,nursery,269255,0.98071
weka.J48,nursery,269256,0.950231
weka.J48,nursery,269257,0.930247
weka.J48,nursery,269259,0.955478
weka.J48,nursery,269260,0.940046
weka.J48,nursery,269261,0.968518
weka.J48,nursery,269262,0.956019
weka.J48,nursery,269263,0.97963
weka.J48,nursery,269264,0.941435
weka.J48,nursery,269265,0.971296
weka.J48,nursery,269266,0.981713
weka.J48,nursery,269267,0.929321
weka.J48,nursery,269268,0.959259
weka.J48,nursery,269269,0.931404
weka.J48,nursery,269270,0.957407
weka.J48,nursery,269271,0.95787
weka.J48,nursery,269272,0.94429
weka.J48,nursery,269273,0.940741
weka.J48,nursery,269274,0.953781
weka.J48,nursery,269276,0.930941
weka.J48,nursery,269277,0.943441
weka.J48,nursery,269278,0.958951
weka.J48,nursery,269279,0.958951
weka.J48,nursery,269280,0.962423
weka.J48,nursery,269281,0.951389
weka.J48,nursery,269282,0.976157
weka.J48,nursery,269284,0.931096
weka.J48,nursery,269285,0.938657
weka.J48,nursery,269286,0.931019
weka.J48,nursery,269288,0.965818
weka.J48,nursery,269289,0.953164
weka.J48,nursery,269290,0.952855
weka.J48,nursery,269291,0.952315
weka.J48,nursery,269292,0.989043
weka.J48,nursery,269293,0.95679
weka.J48,nursery,269294,0.940355
weka.J48,nursery,269295,0.950231
weka.J48,nursery,269296,0.966821
weka.J48,nursery,269297,0.935725
weka.J48,nursery,269298,0.957176
weka.J48,nursery,269300,0.958179
weka.J48,nursery,269301,0.962423
weka.J48,nursery,269302,0.958719
weka.J48,nursery,269303,0.980324
weka.J48,nursery,269304,0.931481
weka.J48,nursery,269305,0.929707
weka.J48,nursery,269306,0.968287
weka.J48,nursery,269307,0.977315
weka.J48,nursery,269308,0.990432
weka.J48,nursery,269309,0.929707
weka.J48,nursery,269310,0.948765
weka.J48,nursery,269312,0.995139
weka.J48,nursery,269313,0.950617
weka.J48,nursery,269314,0.952932
weka.J48,nursery,269315,0.931867
weka.J48,nursery,269316,0.952315
weka.J48,nursery,269317,0.941435
weka.J48,nursery,269318,0.983179
weka.J48,nursery,269319,0.930247
weka.J48,nursery,269320,0.939738
weka.J48,nursery,269321,0.953472
weka.J48,nursery,269322,0.959105
weka.J48,nursery,269323,0.959877
weka.J48,nursery,269324,0.959259
weka.J48,nursery,269325,0.939275
weka.J48,nursery,269326,0.966049
weka.J48,nursery,269328,0.953781
weka.J48,nursery,269329,0.973611
weka.J48,nursery,269330,0.94483
weka.J48,nursery,269331,0.979089
weka.J48,nursery,269332,0.948071
weka.J48,nursery,269333,0.929784
weka.J48,nursery,269334,0.973843
weka.J48,nursery,269335,0.95162
weka.J48,nursery,269336,0.95162
weka.J48,nursery,269337,0.972068
weka.J48,nursery,269338,0.952546
weka.J48,nursery,269339,0.96304
weka.J48,nursery,269340,0.958719
weka.J48,nursery,269341,0.940818
weka.J48,nursery,269342,0.953472
weka.J48,nursery,269343,0.950386
weka.J48,nursery,269344,0.96304
weka.J48,nursery,269345,0.942438
weka.J48,nursery,269346,0.952855
weka.J48,nursery,269347,0.947068
weka.J48,nursery,269348,0.930941
weka.J48,nursery,269349,0.949537
weka.J48,nursery,269350,0.942978
weka.J48,nursery,269351,0.960185
weka.J48,nursery,269352,0.95625
weka.J48,nursery,269353,0.940355
weka.J48,nursery,269354,0.941744
weka.J48,nursery,269355,0.958873
weka.J48,nursery,269356,0.979398
weka.J48,nursery,269357,0.933565
weka.J48,nursery,269358,0.927701
weka.J48,nursery,269359,0.93642
weka.J48,nursery,269360,0.954244
weka.J48,nursery,269361,0.955401
weka.J48,nursery,269362,0.927469
weka.J48,nursery,269364,0.964969
weka.J48,nursery,269365,0.950309
weka.J48,nursery,269366,0.93534
weka.J48,nursery,269367,0.95054
weka.J48,nursery,269368,0.962731
weka.J48,nursery,269369,0.990818
weka.J48,nursery,269370,0.972068
weka.J48,nursery,269371,0.950926
weka.J48,nursery,269373,0.938657
weka.J48,nursery,269374,0.934182
weka.J48,nursery,269375,0.949537
weka.J48,nursery,269376,0.973611
weka.J48,nursery,269377,0.938889
weka.J48,nursery,269378,0.953164
weka.J48,nursery,269379,0.935571
weka.J48,nursery,269380,0.957485
weka.J48,nursery,269381,0.96196
weka.J48,nursery,269382,0.973843
weka.J48,nursery,269383,0.95
weka.J48,nursery,269384,0.955401
weka.J48,nursery,269385,0.927623
weka.J48,nursery,269387,0.957793
weka.J48,nursery,269388,0.951312
weka.J48,nursery,269389,0.96358
weka.J48,nursery,269390,0.995139
weka.J48,nursery,269391,0.945139
weka.J48,nursery,269392,0.938889
weka.J48,nursery,269393,0.950617
weka.J48,nursery,269394,0.986806
weka.J48,nursery,269395,0.949306
weka.J48,nursery,269396,0.930093
weka.J48,nursery,269397,0.96304
weka.J48,nursery,269398,0.944522
weka.J48,nursery,269399,0.95216
weka.J48,nursery,269400,0.958025
weka.J48,nursery,269401,0.989815
weka.J48,nursery,269402,0.95679
weka.J48,nursery,269403,0.95
weka.J48,nursery,269404,0.940741
weka.J48,nursery,269405,0.957099
weka.J48,nursery,269406,0.958411
weka.J48,nursery,269407,0.930787
weka.J48,nursery,269408,0.956019
weka.J48,nursery,269409,0.929707
weka.J48,nursery,269410,0.929707
weka.J48,nursery,269411,0.933951
weka.J48,nursery,269412,0.955556
weka.J48,nursery,269413,0.93642
weka.J48,nursery,269414,0.979089
weka.J48,nursery,269415,0.970139
weka.J48,nursery,269416,0.942978
weka.J48,nursery,269417,0.947839
weka.J48,nursery,269418,0.964969
weka.J48,nursery,269419,0.976543
weka.J48,nursery,269420,0.978164
weka.J48,nursery,269421,0.956944
weka.J48,nursery,269422,0.959954
weka.J48,nursery,269423,0.955324
weka.J48,nursery,269424,0.948148
weka.J48,nursery,269425,0.951389
weka.J48,nursery,269426,0.95571
weka.J48,nursery,269427,0.940818
weka.J48,nursery,269428,0.965355
weka.J48,nursery,269429,0.959954
weka.J48,nursery,269430,0.933179
weka.J48,nursery,269431,0.980093
weka.J48,nursery,269432,0.934336
weka.J48,nursery,269433,0.930787
weka.J48,nursery,269435,0.930941
weka.J48,nursery,269436,0.931481
weka.J48,nursery,269437,0.967284
weka.J48,nursery,269438,0.961265
weka.J48,nursery,269439,0.958565
weka.J48,nursery,269440,0.950231
weka.J48,nursery,269441,0.964275
weka.J48,nursery,269442,0.940818
weka.J48,nursery,269443,0.956019
weka.J48,nursery,269444,0.952855
weka.J48,nursery,269445,0.955556
weka.J48,nursery,269446,0.97662
weka.J48,nursery,269447,0.971836
weka.J48,nursery,269448,0.951852
weka.J48,nursery,269449,0.945679
weka.J48,nursery,269451,0.928395
weka.J48,nursery,269452,0.934336
weka.J48,nursery,269453,0.940818
weka.J48,nursery,269454,0.927623
weka.J48,nursery,269457,0.965895
weka.J48,nursery,269459,0.935648
weka.J48,nursery,269460,0.948071
weka.J48,nursery,269461,0.94159
weka.J48,nursery,269462,0.955401
weka.J48,nursery,269464,0.949846
weka.J48,nursery,269465,0.927392
weka.J48,nursery,269467,0.929321
weka.J48,nursery,269469,0.97284
weka.J48,nursery,269470,0.983102
weka.J48,nursery,269471,0.951389
weka.J48,nursery,269472,0.970833
weka.J48,nursery,269474,0.950231
weka.J48,nursery,269475,0.952623
weka.J48,nursery,269476,0.95625
weka.J48,nursery,269477,0.9375
weka.J48,nursery,269478,0.940741
weka.J48,nursery,269479,0.977238
weka.J48,nursery,269480,0.958025
weka.J48,nursery,269481,0.948765
weka.J48,nursery,269482,0.940741
weka.J48,nursery,269483,0.943441
weka.J48,nursery,269484,0.931867
weka.J48,nursery,269485,0.950231
weka.J48,nursery,269486,0.956944
weka.J48,nursery,269487,0.947299
weka.J48,nursery,269488,0.941744
weka.J48,nursery,269489,0.966898
weka.J48,nursery,269490,0.952932
weka.J48,nursery,269492,0.94483
weka.J48,nursery,269493,0.9625
weka.J48,nursery,269494,0.948765
weka.J48,nursery,269495,0.93534
weka.J48,nursery,269496,0.986806
weka.J48,nursery,269497,0.968518
weka.J48,nursery,269498,0.961265
weka.J48,nursery,269499,0.930324
weka.J48,nursery,269500,0.940972
weka.J48,nursery,269501,0.93696
weka.J48,nursery,269502,0.931404
weka.J48,nursery,269504,0.9375
weka.J48,nursery,269505,0.942361
weka.J48,nursery,269506,0.968287
weka.J48,nursery,269507,0.953549
weka.J48,nursery,269508,0.95162
weka.J48,nursery,269509,0.955401
weka.J48,nursery,269510,0.955401
weka.J48,nursery,269511,0.990818
weka.J48,nursery,269512,0.94946
weka.J48,optdigits,270169,0.886833
weka.J48,optdigits,270172,0.878292
weka.J48,optdigits,270173,0.86637
weka.J48,optdigits,270174,0.888434
weka.J48,optdigits,270176,0.84306
weka.J48,optdigits,270179,0.873488
weka.J48,optdigits,270180,0.877402
weka.J48,optdigits,270182,0.866192
weka.J48,optdigits,270183,0.886121
weka.J48,optdigits,270185,0.862455
weka.J48,optdigits,270187,0.854804
weka.J48,optdigits,270191,0.884342
weka.J48,optdigits,270192,0.880071
weka.J48,optdigits,270193,0.859431
weka.J48,optdigits,270194,0.863523
weka.J48,optdigits,270195,0.871174
weka.J48,optdigits,270196,0.888968
weka.J48,optdigits,270198,0.873488
weka.J48,optdigits,270200,0.870107
weka.J48,optdigits,270201,0.904982
weka.J48,optdigits,270202,0.875979
weka.J48,optdigits,270205,0.863879
weka.J48,optdigits,270206,0.86548
weka.J48,optdigits,270207,0.885943
weka.J48,optdigits,270209,0.893594
weka.J48,optdigits,270212,0.84573
weka.J48,optdigits,270219,0.851601
weka.J48,optdigits,270222,0.850356
weka.J48,optdigits,270223,0.869395
weka.J48,optdigits,270224,0.847687
weka.J48,optdigits,270229,0.864591
weka.J48,optdigits,270230,0.888256
weka.J48,optdigits,270232,0.885943
weka.J48,optdigits,270233,0.852669
weka.J48,optdigits,270234,0.880071
weka.J48,optdigits,270235,0.861032
weka.J48,optdigits,270236,0.856406
weka.J48,optdigits,270241,0.880071
weka.J48,optdigits,270243,0.869573
weka.J48,optdigits,270244,0.873488
weka.J48,optdigits,270247,0.894128
weka.J48,optdigits,270248,0.853025
weka.J48,optdigits,270250,0.875979
weka.J48,optdigits,270254,0.863879
weka.J48,optdigits,270255,0.864947
weka.J48,optdigits,270258,0.869751
weka.J48,optdigits,270259,0.869217
weka.J48,optdigits,270261,0.876868
weka.J48,optdigits,270263,0.877224
weka.J48,optdigits,270264,0.879893
weka.J48,optdigits,270266,0.888968
weka.J48,optdigits,270267,0.870107
weka.J48,optdigits,270268,0.896619
weka.J48,optdigits,270269,0.866548
weka.J48,optdigits,270271,0.857117
weka.J48,optdigits,270272,0.871174
weka.J48,optdigits,270278,0.890925
weka.J48,optdigits,270280,0.873132
weka.J48,optdigits,270281,0.875267
weka.J48,optdigits,270283,0.862455
weka.J48,optdigits,270284,0.851957
weka.J48,optdigits,270286,0.861032
weka.J48,optdigits,270289,0.904982
weka.J48,optdigits,270291,0.856762
weka.J48,optdigits,270292,0.86548
weka.J48,optdigits,270293,0.873488
weka.J48,optdigits,270294,0.870463
weka.J48,optdigits,270295,0.874733
weka.J48,optdigits,270296,0.877402
weka.J48,optdigits,270297,0.843238
weka.J48,optdigits,270298,0.862455
weka.J48,optdigits,270300,0.863879
weka.J48,optdigits,270301,0.850712
weka.J48,optdigits,270302,0.858363
weka.J48,optdigits,270303,0.890036
weka.J48,optdigits,270305,0.838968
weka.J48,optdigits,270307,0.90516
weka.J48,optdigits,270310,0.906584
weka.J48,optdigits,270311,0.844306
weka.J48,optdigits,270312,0.864947
weka.J48,optdigits,270313,0.864057
weka.J48,optdigits,270315,0.890036
weka.J48,optdigits,270316,0.862455
weka.J48,optdigits,270317,0.869217
weka.J48,optdigits,270318,0.880605
weka.J48,optdigits,270319,0.861922
weka.J48,optdigits,270320,0.888434
weka.J48,optdigits,270321,0.87331
weka.J48,optdigits,270324,0.876157
weka.J48,optdigits,270325,0.842527
weka.J48,optdigits,270326,0.855516
weka.J48,optdigits,270327,0.843238
weka.J48,optdigits,270328,0.848043
weka.J48,optdigits,270331,0.832562
weka.J48,optdigits,270333,0.846085
weka.J48,optdigits,270334,0.886121
weka.J48,optdigits,270335,0.860498
weka.J48,optdigits,270336,0.877402
weka.J48,optdigits,270337,0.888256
weka.J48,optdigits,270339,0.850356
weka.J48,optdigits,270340,0.869395
weka.J48,optdigits,270341,0.890214
weka.J48,optdigits,270342,0.846263
weka.J48,optdigits,270343,0.853025
weka.J48,optdigits,270344,0.854448
weka.J48,optdigits,270345,0.890036
weka.J48,optdigits,270346,0.876157
weka.J48,optdigits,270347,0.875979
weka.J48,optdigits,270348,0.854804
weka.J48,optdigits,270349,0.890214
weka.J48,optdigits,270351,0.854804
weka.J48,optdigits,270353,0.865303
weka.J48,optdigits,270354,0.846975
weka.J48,optdigits,270355,0.87153
weka.J48,optdigits,270356,0.875979
weka.J48,optdigits,270360,0.874021
weka.J48,optdigits,270361,0.860498
weka.J48,optdigits,270362,0.846085
weka.J48,optdigits,270363,0.876512
weka.J48,optdigits,270364,0.874377
weka.J48,optdigits,270368,0.889324
weka.J48,optdigits,270370,0.881495
weka.J48,optdigits,270371,0.87758
weka.J48,optdigits,270372,0.861922
weka.J48,optdigits,270373,0.869751
weka.J48,optdigits,270374,0.877402
weka.J48,optdigits,270376,0.883096
weka.J48,optdigits,270377,0.875089
weka.J48,optdigits,270379,0.882206
weka.J48,optdigits,270380,0.874911
weka.J48,optdigits,270381,0.861922
weka.J48,optdigits,270382,0.852135
weka.J48,optdigits,270383,0.879893
weka.J48,optdigits,270384,0.84306
weka.J48,optdigits,270385,0.90427
weka.J48,optdigits,270387,0.855872
weka.J48,optdigits,270388,0.895907
weka.J48,optdigits,270389,0.869751
weka.J48,optdigits,270390,0.847687
weka.J48,optdigits,270392,0.885943
weka.J48,optdigits,270393,0.862455
weka.J48,optdigits,270394,0.894662
weka.J48,optdigits,270395,0.904982
weka.J48,optdigits,270396,0.862278
weka.J48,optdigits,270397,0.846975
weka.J48,optdigits,270399,0.888968
weka.J48,optdigits,270401,0.888256
weka.J48,optdigits,270402,0.875979
weka.J48,optdigits,270404,0.869573
weka.J48,optdigits,270405,0.869395
weka.J48,optdigits,270407,0.875267
weka.J48,optdigits,270408,0.880071
weka.J48,optdigits,270410,0.847687
weka.J48,optdigits,270412,0.882562
weka.J48,optdigits,270413,0.875979
weka.J48,optdigits,270414,0.906584
weka.J48,optdigits,270415,0.907295
weka.J48,optdigits,270416,0.879715
weka.J48,optdigits,270417,0.896797
weka.J48,optdigits,270418,0.859431
weka.J48,optdigits,270419,0.861032
weka.J48,optdigits,270420,0.848043
weka.J48,optdigits,270421,0.888434
weka.J48,optdigits,270422,0.894662
weka.J48,optdigits,270423,0.875267
weka.J48,optdigits,270424,0.865303
weka.J48,optdigits,270425,0.874911
weka.J48,optdigits,270426,0.859964
weka.J48,optdigits,270430,0.864591
weka.J48,optdigits,270431,0.863879
weka.J48,optdigits,270432,0.880605
weka.J48,optdigits,270433,0.869751
weka.J48,optdigits,270434,0.875089
weka.J48,optdigits,270438,0.870285
weka.J48,optdigits,270439,0.869217
weka.J48,optdigits,270440,0.890214
weka.J48,optdigits,270441,0.87847
weka.J48,optdigits,270442,0.859786
weka.J48,optdigits,270443,0.875445
weka.J48,optdigits,270444,0.84573
weka.J48,optdigits,270445,0.886121
weka.J48,optdigits,270447,0.886655
weka.J48,optdigits,270448,0.851957
weka.J48,optdigits,270450,0.88968
weka.J48,optdigits,270451,0.854804
weka.J48,optdigits,270452,0.890036
weka.J48,optdigits,270453,0.877402
weka.J48,optdigits,270454,0.865303
weka.J48,optdigits,270455,0.875267
weka.J48,optdigits,270456,0.874733
weka.J48,optdigits,270457,0.861922
weka.J48,optdigits,270459,0.870285
weka.J48,optdigits,270460,0.889324
weka.J48,optdigits,270461,0.872064
weka.J48,optdigits,270463,0.904093
weka.J48,optdigits,270466,0.880427
weka.J48,optdigits,270467,0.867972
weka.J48,optdigits,270468,0.874911
weka.J48,optdigits,270472,0.886833
weka.J48,optdigits,270474,0.90427
weka.J48,optdigits,270475,0.868683
weka.J48,optdigits,270476,0.906406
weka.J48,optdigits,270477,0.855516
weka.J48,optdigits,270478,0.859786
weka.J48,optdigits,270479,0.888434
weka.J48,optdigits,270481,0.867972
weka.J48,optdigits,270482,0.875979
weka.J48,optdigits,270484,0.886121
weka.J48,optdigits,270485,0.879715
weka.J48,optdigits,270486,0.880071
weka.J48,optdigits,270487,0.868861
weka.J48,optdigits,270488,0.869217
weka.J48,optdigits,270489,0.90516
weka.J48,optdigits,270490,0.863701
weka.J48,optdigits,270492,0.886655
weka.J48,optdigits,270493,0.861388
weka.J48,optdigits,270494,0.863701
weka.J48,optdigits,270495,0.869395
weka.J48,optdigits,270496,0.84484
weka.J48,optdigits,270497,0.88274
weka.J48,optdigits,270498,0.874911
weka.J48,optdigits,270499,0.883096
weka.J48,optdigits,270500,0.885943
weka.J48,optdigits,270502,0.889324
weka.J48,optdigits,270503,0.87758
weka.J48,optdigits,270505,0.862278
weka.J48,optdigits,270506,0.904982
weka.J48,optdigits,270507,0.880071
weka.J48,optdigits,270508,0.875623
weka.J48,optdigits,270509,0.873132
weka.J48,optdigits,270510,0.867082
weka.J48,optdigits,270514,0.87847
weka.J48,optdigits,270515,0.869395
weka.J48,optdigits,270516,0.859786
weka.J48,optdigits,270517,0.880071
weka.J48,optdigits,270518,0.871886
weka.J48,optdigits,270519,0.859786
weka.J48,optdigits,270520,0.854448
weka.J48,optdigits,270521,0.905516
weka.J48,optdigits,270522,0.904093
weka.J48,optdigits,270524,0.876157
weka.J48,optdigits,270525,0.863879
weka.J48,optdigits,270526,0.903737
weka.J48,optdigits,270527,0.893061
weka.J48,optdigits,270528,0.861032
weka.J48,optdigits,270530,0.88968
weka.J48,optdigits,270531,0.877402
weka.J48,optdigits,270532,0.832562
weka.J48,optdigits,270533,0.876868
weka.J48,optdigits,270534,0.876157
weka.J48,optdigits,270535,0.889324
weka.J48,optdigits,270536,0.862278
weka.J48,optdigits,270537,0.882206
weka.J48,optdigits,270538,0.847687
weka.J48,optdigits,270539,0.895018
weka.J48,optdigits,270540,0.887011
weka.J48,optdigits,270541,0.873488
weka.J48,optdigits,270542,0.864235
weka.J48,optdigits,270543,0.880249
weka.J48,optdigits,270544,0.875089
weka.J48,optdigits,270545,0.861388
weka.J48,optdigits,270546,0.873488
